OBJECTID_1;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
1204;1;0;3;0;2018;3;15;6;3;5;3;0;1;1;0;0;0;0;0;610523.14;5968112.901;10.680129606;53.849743383
1205;1;0;56;50;2018;2;13;2;2;2;6;0;0;1;0;0;0;0;0;547742.3468;5937416.8182;9.721164861;53.583425726
1206;1;0;58;107;2018;3;17;1;3;0;1;0;0;0;0;1;0;0;0;569974.8401;6014332.043;10.074550975;54.272127057
1207;1;0;56;39;2018;2;14;2;3;5;3;0;1;1;0;0;0;0;0;552542.8803;5946284.1293;9.795167894;53.662662748
1208;1;0;2;0;2018;3;18;5;3;1;5;2;1;1;0;0;0;0;1;573341.6162;6020394.0675;10.127729004;54.326127025
1209;1;0;55;1;2018;2;14;3;2;9;1;0;0;1;0;0;0;0;2;602124.6816;5989486.8731;10.559663126;54.043500957
1210;1;0;62;89;2018;2;9;2;3;3;6;0;0;1;0;0;1;0;2;589437.4715;5955217.894;10.355961439;53.737931968
1211;1;0;2;0;2018;3;15;3;3;2;6;0;0;1;0;0;0;0;1;573311.631;6022668.788;10.127827364;54.346571222
1212;1;0;56;39;2018;2;7;2;3;0;1;1;1;0;0;0;0;0;1;552437.4366;5946344.1197;9.793582439;53.6632125
1213;1;0;59;57;2018;3;15;6;2;3;6;0;0;1;0;0;0;1;0;530229.5824;6044961.079;9.467370043;54.551284263
1214;1;0;56;48;2018;2;12;2;3;2;6;0;0;1;0;0;0;0;1;549778.139;5952195.261;9.754280196;53.716060179
1215;1;0;53;46;2018;3;18;3;3;2;6;1;0;1;0;0;1;0;0;617143.1788;5932675.8754;10.767326113;53.529923675
1216;1;0;56;10;2018;3;11;2;3;5;2;0;0;1;0;0;0;0;0;547259.9322;5966214.1158;9.718273895;53.842289384
1217;1;0;60;52;2018;3;6;5;3;4;1;2;0;1;0;0;0;0;2;570099.0909;5982616.453;10.069095075;53.987109123
1218;1;0;59;77;2018;3;3;5;3;8;1;2;0;0;0;0;1;0;2;532052.2185;6040999.8773;9.495117087;54.515573682
1219;1;0;60;88;2018;3;22;7;3;9;1;2;0;1;0;0;0;0;0;574753.6321;5971365.2461;10.137314278;53.885350773
1220;1;0;53;68;2018;2;15;2;2;5;2;0;0;1;0;0;0;0;0;602049.3186;5954285.4533;10.546790027;53.727238605
1221;1;0;56;49;2018;3;16;3;3;4;6;0;1;0;0;0;0;0;0;544515.813;5949208.3662;9.674118278;53.689690141
1222;1;0;1;0;2018;3;19;7;3;2;6;2;0;1;0;0;0;0;0;529639.1867;6069270.8899;9.460707685;54.769782648
1223;1;0;53;20;2018;3;17;7;3;5;2;0;0;1;0;1;0;0;0;605164.319;5928312.962;10.585218819;53.493256033
1224;1;0;54;144;2018;3;5;3;3;2;6;2;0;1;0;0;0;0;0;510474.1785;6045225.6482;9.161950021;54.554456255
1225;1;0;53;32;2018;2;11;2;3;5;3;0;1;1;0;0;0;0;0;590539.4777;5922482.8875;10.363162124;53.443585989
1226;1;0;53;100;2018;2;2;4;2;8;1;2;0;1;0;0;0;0;2;614246.0134;5949296.8317;10.72973146;53.679891341
1227;1;0;51;75;2018;2;7;1;3;9;1;1;0;1;0;0;0;0;2;502854.6019;6007933.2348;9.043779294;54.219397219
1228;1;0;59;18;2018;3;16;4;3;2;6;0;0;1;0;0;0;0;0;534689.0111;6037218.6999;9.535401928;54.481419485
1229;1;0;62;18;2018;3;10;7;3;2;3;0;0;1;0;0;0;0;2;581400.9579;5932139.3711;10.22811362;53.531855752
1230;1;0;56;5;2018;3;10;7;3;5;2;0;0;1;0;0;0;0;0;559795.4132;5948095.0689;9.905260187;53.678159151
1231;1;0;4;0;2018;3;7;3;3;2;6;0;0;1;0;0;0;0;0;565919.457;5991940.8327;10.007385276;54.07145259
1232;1;0;3;0;2018;2;11;2;3;2;6;0;0;1;0;0;0;1;0;611043.8972;5968315.2826;10.688115356;53.851450554
1233;1;0;61;46;2018;2;12;4;3;5;2;0;0;1;0;0;0;0;0;535339.666;5976016.89;9.53824622;53.931341372
1234;1;0;53;123;2018;2;13;1;3;2;6;0;0;1;0;0;0;0;2;620988.9855;5945030.9744;10.830105695;53.640050084
1235;1;0;2;0;2018;3;7;6;3;5;3;0;0;1;0;0;0;0;0;574101.2743;6027847.1313;10.141262229;54.392987524
1236;1;0;3;0;2018;2;5;2;3;5;2;1;0;1;0;0;0;0;0;609608.7272;5970601.5939;10.667124394;53.872296375
1237;1;0;60;36;2018;3;14;7;3;2;6;0;0;1;0;0;0;0;0;563650.9313;5972964.8584;9.968757285;53.901207489
1238;1;0;55;6;2018;2;7;2;3;8;1;0;0;1;0;0;0;0;2;622426.8315;6007320.4624;10.876779489;54.199279485
1239;1;0;62;71;2018;3;16;5;1;9;7;0;0;1;0;0;0;0;0;580073.0807;5940281.7795;10.210172005;53.605232083
1240;1;0;58;135;2018;2;11;3;2;6;4;0;0;1;1;0;0;0;1;543727.442;6017498.8311;9.671992383;54.303504511
1241;1;0;53;36;2018;2;20;1;3;0;1;2;0;1;0;0;0;0;2;601313.7775;5930910.368;10.528039165;53.517350468
1242;1;0;60;63;2018;3;14;2;3;2;6;0;0;1;0;0;0;0;0;567044.2584;5950783.0162;10.015565832;53.701436016
1243;1;0;55;44;2018;2;13;2;3;2;6;0;0;1;0;0;0;0;0;613822.465;5990770.635;10.738708793;54.052584981
1244;1;0;55;4;2018;3;4;5;2;5;3;2;0;0;0;1;0;1;1;611453.0385;5976047.0178;10.697144298;53.920825979
1245;1;0;56;15;2018;3;11;2;3;2;6;0;0;1;0;0;0;1;1;544985.5993;5955879.9152;9.682201548;53.749611798
1246;1;0;3;0;2018;3;1;2;3;9;1;2;0;1;0;0;0;0;1;610990.1103;5968294.6092;10.687290594;53.851276316
1247;1;0;62;6;2018;3;17;5;3;5;2;0;1;1;0;0;0;0;1;583080.935;5954046.6553;10.259301956;53.728458492
1248;1;0;60;39;2018;3;14;4;3;3;6;0;1;1;0;0;0;0;1;564769.3383;5961441.7079;9.983346203;53.797512523
1249;1;0;61;4;2018;3;18;6;3;6;4;2;0;1;1;0;0;0;1;540939.2931;5957846.5105;9.621104674;53.767620578
1250;1;0;58;135;2018;2;15;2;3;3;6;0;0;1;0;0;0;0;0;543445.9168;6017618.234;9.667683665;54.304601589
1251;1;0;62;82;2018;3;7;3;3;0;7;0;0;1;0;0;0;1;0;593378.8127;5940807.4952;10.411361355;53.607753997
1252;1;0;60;85;2018;2;21;2;3;5;3;2;0;1;0;0;0;0;2;578538.789;5964635.7302;10.193167269;53.824318794
1253;1;0;51;44;2018;3;17;6;3;5;3;0;1;1;0;0;0;0;0;506584.8191;6005987.5706;9.100944653;54.201876033
1254;1;0;58;102;2018;3;11;7;3;2;6;0;0;1;0;0;0;0;2;552247.7445;6031064.9557;9.805298528;54.424615886
1255;1;0;62;27;2018;3;17;3;3;2;6;0;0;1;0;0;1;0;0;588110.312;5952748.489;10.335143167;53.715968102
1256;1;0;2;0;2018;2;6;2;3;5;3;0;0;1;0;0;0;0;0;573311.168;6023570.416;10.128042133;54.354673
1257;1;0;55;43;2018;2;9;4;3;9;7;0;0;0;0;0;1;0;0;612668.8264;6018007.1841;10.731286432;54.297519885
1258;1;0;53;120;2018;2;17;1;3;4;6;1;0;1;0;0;0;1;2;605249.2548;5955648.3565;10.595735774;53.738848329
1259;1;0;2;0;2018;3;6;5;3;5;2;0;1;1;0;0;0;0;0;572813.3921;6018084.7913;10.119045293;54.305452129
1260;1;0;2;0;2018;2;13;2;3;5;2;0;1;1;0;0;0;0;0;576048.1989;6028288.1463;10.171353601;54.396663172
1261;1;0;1;0;2018;3;14;7;3;5;2;0;0;1;0;1;0;0;0;527358.666;6069456.5533;9.425278194;54.771580545
1262;1;0;58;13;2018;3;5;4;3;5;3;2;0;1;0;0;0;0;1;522398.965;5997101.9152;9.342710401;54.121569103
1263;1;0;55;28;2018;3;17;7;3;1;5;0;0;1;1;0;0;1;1;601389.1986;6003487.5751;10.55312999;54.169434856
1264;1;0;59;116;2018;2;17;3;2;4;1;0;0;1;0;0;1;0;2;531369.7005;6059135.0974;9.486513385;54.678592148
1265;1;0;55;46;2018;2;1;1;3;9;1;2;0;1;0;0;0;0;2;643225.512;6036475.658;11.209373355;54.45572964
1266;1;0;54;138;2018;3;10;2;3;4;6;0;0;1;0;0;0;0;1;489592.484;6018690.9062;8.840012608;54.315983832
1267;1;0;1;0;2018;2;13;2;3;5;3;0;1;1;0;0;0;0;0;529494.36;6073317.826;9.458868201;54.80615876
1268;1;0;59;120;2018;3;13;5;3;5;3;0;0;1;0;0;0;0;0;523886.134;6071349.354;9.371456426;54.788767514
1269;1;0;62;89;2018;3;19;5;1;6;7;2;0;1;1;0;0;0;0;589792.2618;5954214.2384;10.361047345;53.728852371
1270;1;0;59;75;2018;2;17;2;3;5;3;1;1;1;0;0;0;0;0;536441.1283;6040939.8929;9.56290264;54.514738078
1271;1;0;4;0;2018;3;15;7;3;6;7;0;1;0;1;0;0;0;0;564772.1686;5991338.3374;9.98972648;54.066183807
1272;1;0;53;3;2018;2;5;2;3;2;6;2;0;1;0;0;0;1;0;587938.8318;5935979.1956;10.327803697;53.565307567
1273;1;0;62;4;2018;3;7;4;3;2;6;0;0;1;0;0;1;0;1;591290.1253;5962991.7701;10.386340737;53.807464129
1274;1;0;62;83;2018;3;21;7;3;8;1;2;0;1;0;0;0;0;2;598385.4494;5961088.5964;10.493444336;53.789070231
1275;1;0;54;131;2018;2;17;3;3;6;4;0;0;1;1;0;0;0;2;494023.838;6080467.3196;8.906874501;54.871240521
1276;1;0;57;68;2018;2;16;1;3;9;1;0;0;1;0;0;0;0;2;575674.6375;5991663.6884;10.156363978;54.067621639
1277;1;0;55;44;2018;3;15;2;3;4;6;0;0;1;0;0;0;0;1;610259.0962;5989378.7961;10.683796805;54.040855138
1278;1;0;60;44;2018;2;13;1;3;5;2;0;1;1;0;0;0;0;0;563457.4142;5965555.634;9.964279717;53.834645699
1279;1;0;4;0;2018;3;8;5;3;0;7;0;0;1;0;0;0;0;1;564551.0657;5993956.1673;9.986906486;54.089736593
1280;1;0;55;28;2018;3;11;2;3;6;4;0;0;1;1;0;0;0;1;601542.593;6003750.664;10.555567502;54.171768219
1281;1;0;2;0;2018;3;10;2;3;2;6;0;0;1;0;0;0;0;0;575183.242;6018874.6801;10.15565752;54.312206458
1282;1;0;62;4;2018;3;4;5;3;2;6;2;0;1;0;0;0;0;2;588823.0807;5962053.1282;10.348616821;53.79945687
1283;1;0;1;0;2018;3;18;4;3;5;3;0;0;1;0;0;0;0;1;526672.045;6070004.231;9.414655623;54.776539206
1284;1;0;58;152;2018;3;15;6;3;8;6;0;0;1;0;0;0;1;0;553228.7045;6024608.6806;9.819259608;54.366495471
1285;1;0;60;45;2018;2;9;1;3;7;7;0;0;1;0;0;0;0;0;568377.2494;5966164.738;10.039162509;53.839495448
1286;1;0;58;90;2018;3;16;3;3;2;6;0;0;1;0;0;0;0;0;548404.2796;6038459.3291;9.747274163;54.491445516
1287;1;0;55;40;2018;3;14;6;3;2;6;0;0;1;0;0;0;0;0;608444.5844;5972156.0478;10.649976056;53.886506733
1288;1;0;58;150;2018;3;10;7;3;2;6;0;0;1;0;0;0;0;2;570853.4576;6035235.1821;10.093017073;54.459836232
1289;1;0;62;14;2018;2;10;1;3;2;2;0;0;1;0;0;0;0;0;582618.53;5951443.4952;10.251600151;53.705139421
1290;1;0;53;14;2018;3;11;2;3;8;7;0;0;1;0;0;0;0;0;608710.1155;5939724.2106;10.642609181;53.595064527
1291;1;0;62;90;2018;2;7;1;3;6;7;0;1;0;1;0;0;0;1;575829.2632;5948387.4283;10.148024833;53.67870606
1292;1;0;58;9;2018;2;14;4;3;2;6;0;0;1;0;0;0;0;0;547682.6783;5991910.9207;9.728714624;54.073194554
1293;1;0;60;28;2018;2;14;1;3;8;1;0;0;1;0;0;0;0;2;567762.5288;5987769.1174;10.034614311;54.033724886
1294;1;0;60;74;2018;3;0;4;3;9;1;2;0;0;0;0;0;1;1;584543.2282;5972999.4973;10.286666893;53.89853265
1295;1;0;55;44;2018;2;13;1;3;0;7;0;0;0;0;1;0;0;0;615780.5641;5986556.8522;10.766998056;54.014294096
1296;1;0;60;43;2018;3;16;6;3;5;3;0;1;1;0;0;0;0;0;576300.4274;5962800.4099;10.158714605;53.808159311
1297;1;0;60;76;2018;3;16;3;3;5;3;0;1;1;0;0;0;0;0;577747.2565;5966323.7087;10.181571962;53.839606387
1298;1;0;55;37;2018;3;18;7;3;8;1;1;0;1;0;0;0;0;1;620714.8233;6001634.5876;10.848270712;54.148609297
1299;1;0;53;56;2018;2;17;3;2;2;6;0;0;1;0;0;1;0;0;607711.4579;5934893.9626;10.625860052;53.551871207
1300;1;0;53;32;2018;3;13;1;2;6;7;0;1;0;1;0;0;0;0;591679.1561;5921656.1032;10.380074883;53.435959386
1301;1;0;3;0;2018;2;15;1;3;5;7;0;0;1;0;1;0;0;0;610437.0639;5973542.502;10.680777092;53.898542537
1302;1;0;60;58;2018;3;10;4;3;2;6;0;1;0;0;1;0;0;0;575633.6154;5962009.9979;10.148396367;53.801153735
1303;1;0;3;0;2018;3;5;2;3;9;1;2;0;0;0;0;0;1;2;608018.6558;5970426.9741;10.642889299;53.871060917
1304;1;0;55;35;2018;3;16;1;3;8;1;0;0;1;0;0;0;0;0;615432.3153;5980862.2759;10.759527542;53.96321378
1305;1;0;62;4;2018;3;15;3;3;2;6;0;0;1;0;0;0;0;0;590963.1003;5963220.8093;10.381443768;53.809579471
1306;1;0;62;82;2018;3;20;5;3;5;2;2;0;1;0;1;0;0;1;592569.3249;5941650.7841;10.399381059;53.615475277
1307;1;0;2;0;2018;2;16;1;3;2;6;0;0;1;0;0;0;0;0;571957.1162;6017268.0199;10.105691488;54.298234137
1308;1;0;62;60;2018;3;16;5;3;5;3;0;1;1;0;0;0;0;0;581767.3186;5932105.5089;10.233630733;53.53149456
1309;1;0;60;44;2018;3;17;6;3;5;2;0;1;0;0;0;0;1;0;563332.4754;5965624.2954;9.962395628;53.835277994
1310;1;0;2;0;2018;2;19;1;3;5;3;2;0;1;0;0;0;0;0;572322.07;6021131.537;10.112234173;54.332899208
1311;1;0;57;69;2018;3;14;2;2;5;3;0;0;1;0;0;0;0;1;579818.7153;5994183.1065;10.220337054;54.089635239
1312;1;0;61;12;2018;3;17;1;3;2;6;0;0;1;0;0;0;1;0;528049.3482;5962622.1568;9.425988648;53.811397606
1313;1;0;61;19;2018;3;7;3;3;5;3;1;1;1;0;0;0;0;0;553452.391;5982698.228;9.815260095;53.989834107
1314;1;0;55;40;2018;3;23;6;2;8;7;2;0;1;0;0;0;0;0;601607.318;5974885.084;10.546896381;53.912411008
1315;1;0;54;96;2018;2;12;1;3;5;3;0;0;1;0;0;0;0;0;510842.1638;6034887.9336;9.167259811;54.461542257
1316;1;0;2;0;2018;3;16;3;3;1;5;0;1;1;0;0;0;0;0;573330.275;6018742.8849;10.127148984;54.311291627
1317;1;0;62;9;2018;3;9;6;3;3;6;0;0;1;0;0;0;0;0;579098.942;5936555.847;10.194508347;53.57189664
1318;1;0;59;78;2018;3;18;7;3;8;1;1;0;1;0;0;0;0;2;537695.499;6034982.0319;9.581517399;54.461104708
1319;1;0;58;139;2018;2;13;1;2;3;7;0;0;1;0;0;0;0;0;566394.364;6010045.1862;10.018628378;54.234082246
1320;1;0;55;33;2018;3;6;2;3;5;3;1;1;0;0;0;0;1;0;622302.1293;6016810.1285;10.878738984;54.284552335
1321;1;0;59;159;2018;2;10;1;3;8;1;0;0;1;0;0;0;0;0;528269.3341;6054839.8242;9.438015966;54.640175461
1322;1;0;59;159;2018;2;12;4;3;3;6;0;0;1;0;0;0;0;2;531444.8942;6042188.524;9.485862794;54.526293869
1323;1;0;58;53;2018;2;13;1;3;4;1;0;0;1;0;0;0;0;2;569285.5134;6010738.5669;10.063136544;54.239929995
1324;1;0;4;0;2018;3;18;4;3;5;3;2;0;1;0;0;0;0;0;563961.975;5993901.642;9.977889946;54.089320128
1325;1;0;60;39;2018;2;12;7;3;2;6;0;0;1;0;0;0;0;0;564401.2928;5960114.9953;9.977482077;53.785635142
1326;1;0;58;43;2018;3;6;6;3;5;3;0;0;1;0;0;0;0;0;554294.3479;6035358.5857;9.837626374;54.462985317
1327;1;0;3;0;2018;3;15;3;3;2;6;0;0;1;0;0;0;0;0;609571.6437;5971256.5223;10.666794652;53.878188278
1328;1;0;54;160;2018;3;20;6;3;0;1;1;1;0;0;0;0;0;0;460535.4344;6053465.766;8.388715433;54.627076091
1329;1;0;61;76;2018;2;10;3;3;8;7;0;0;0;0;0;1;0;1;527275.4616;5988210.0203;9.416519218;54.041417156
1330;1;0;57;9;2018;3;11;5;3;5;2;0;0;1;0;0;0;0;1;596292.664;6000249.415;10.47405376;54.141322233
1331;1;0;3;0;2018;2;6;2;3;5;3;1;0;1;0;1;0;0;2;610838.32;5972680.683;10.686569145;53.890714176
1332;1;0;54;126;2018;3;17;1;3;5;3;0;0;1;0;0;0;0;1;493557.7903;6067236.5136;8.899906531;54.752333613
1333;1;0;60;5;2018;2;12;7;3;2;6;0;0;1;0;0;0;0;1;586047.2079;5976854.2607;10.310633877;53.932922938
1334;1;0;57;7;2018;3;1;4;2;8;1;2;0;1;0;0;0;0;0;607527.5886;6016551.7751;10.651799164;54.285552665
1335;1;0;2;0;2018;3;21;1;3;5;3;2;1;1;0;0;0;0;0;573505.9889;6021476.6201;10.130522722;54.33583084
1336;1;0;61;97;2018;3;7;7;2;8;1;0;0;1;0;0;0;0;1;529855.965;5988790.217;9.455981431;54.046488781
1337;1;0;55;32;2018;3;11;3;3;5;3;0;0;1;0;0;0;0;0;618432.1819;5996751.877;10.811425774;54.105278062
1338;1;0;62;82;2018;2;11;7;3;6;4;0;0;1;1;0;0;0;0;593350.9577;5940827.541;10.41094649;53.607939088
1339;1;0;2;0;2018;3;18;5;3;3;6;2;0;1;0;0;0;0;0;577318.9931;6020425.9792;10.188880756;54.325826761
1340;1;0;58;54;2018;2;16;1;3;5;3;0;1;1;0;0;0;0;1;539506.0059;6016745.5297;9.607023057;54.297078548
1341;1;0;58;54;2018;3;22;6;3;7;7;2;0;1;0;0;0;0;0;538876.8591;6021719.7595;9.598004548;54.341829951
1342;1;0;53;129;2018;2;14;7;2;2;2;0;0;1;0;0;0;0;0;582144.5512;5927347.7396;10.238073739;53.488679767
1343;1;0;51;97;2018;3;19;7;3;5;3;1;0;1;0;0;0;1;0;507502.5618;5982711.5747;9.114436261;53.992664523
1344;1;0;62;91;2018;2;3;7;2;9;1;2;0;1;0;0;0;0;1;592533.4206;5949711.7064;10.401238485;53.687915109
1345;1;0;2;0;2018;3;5;5;3;6;2;2;0;1;1;0;0;0;1;573292.6042;6019244.5556;10.126693226;54.315804901
1346;1;0;4;0;2018;2;13;3;2;4;6;0;1;0;0;0;0;0;0;564242.8855;5992392.3875;9.981863767;54.075722279
1347;1;0;57;28;2018;2;12;1;3;4;1;0;0;1;0;0;0;0;2;588849.3804;6023767.4128;10.367119273;54.353972235
1348;1;0;51;44;2018;3;9;2;3;2;6;0;0;1;0;0;0;0;0;505928.489;6005290.429;9.090869443;54.195618408
1349;1;0;58;77;2018;2;2;7;2;8;1;2;0;1;0;0;0;0;1;540989.8115;5992039.5313;9.626455017;54.074926453
1350;1;0;56;50;2018;3;17;5;3;1;5;0;0;1;0;0;0;0;1;547313.1678;5937311.0928;9.714666489;53.582514379
1351;1;0;56;49;2018;3;16;2;3;2;6;0;0;1;0;0;0;0;0;544730.459;5947938.763;9.677185395;53.678260911
1352;1;0;60;57;2018;3;20;1;3;9;1;2;0;1;0;0;0;0;0;583142.1097;5972143.5747;10.265116632;53.891068017
1353;1;0;4;0;2018;2;10;7;3;2;6;0;0;1;0;0;0;0;1;566774.38;5989970.0095;10.020013895;54.05363189
1354;1;0;62;71;2018;2;15;3;3;1;1;0;0;1;0;0;0;0;2;580128.3751;5940282.3465;10.211007629;53.605228726
1355;1;0;54;109;2018;3;11;4;3;5;2;0;0;1;0;0;0;0;0;490957.93;6069390.302;8.859445223;54.771649109
1356;1;0;57;7;2018;2;9;7;3;8;1;0;0;0;0;0;1;0;1;606526.577;6017118.5326;10.63663086;54.29085389
1357;1;0;54;9;2018;3;12;6;2;8;6;0;0;0;0;0;0;1;1;487960.612;6080558.3949;8.81238892;54.871949801
1358;1;0;54;19;2018;3;7;3;3;2;3;0;0;1;0;0;0;1;1;498305.905;6052476.9457;8.973764285;54.61972947
1359;1;0;58;30;2018;3;12;3;3;3;6;0;0;1;0;0;1;0;0;538752.1835;6031484.7994;9.597359986;54.429596391
1360;1;0;56;50;2018;3;2;5;3;9;1;2;0;1;0;0;0;0;2;547170.0081;5939204.9869;9.712790654;53.599549289
1361;1;0;54;33;2018;3;5;5;3;4;6;2;0;1;0;0;1;0;2;506860.8067;6025107.1495;9.105614192;54.373709052
1362;1;0;56;28;2018;3;16;7;3;0;7;0;1;0;0;0;0;0;1;544431.7306;5941635.0706;9.671762067;53.621629904
1363;1;0;54;2;2018;2;10;7;3;5;3;0;0;1;0;0;0;0;1;505283.6702;6045197.8648;9.081694873;54.554287364
1364;1;0;51;3;2018;3;6;3;3;4;1;1;0;1;0;1;0;0;1;512750.7634;5976065.7779;9.194208614;53.932829753
1365;1;0;3;0;2018;3;14;7;3;2;2;0;0;1;0;1;0;0;2;608387.5578;5968109.3373;10.647678998;53.850161415
1366;1;0;60;47;2018;3;23;7;3;5;3;2;0;1;0;0;0;0;0;571163.7483;5964027.4662;10.081007476;53.819914509
1367;1;0;57;22;2018;3;9;3;3;8;1;0;0;1;0;0;0;0;1;599216.6982;6005853.9947;10.520643642;54.191120381
1368;1;0;54;131;2018;2;22;7;3;8;1;2;0;1;0;0;0;0;1;494131.248;6082167.45;8.90851365;54.886520168
1369;1;0;56;46;2018;2;11;4;3;5;3;0;1;0;0;0;0;1;0;547577.4405;5955008.6194;9.721369046;53.741550823
1370;1;0;62;78;2018;3;18;6;3;0;6;1;0;1;0;0;0;0;0;587328.5489;5950246.8567;10.32259535;53.693619918
1371;1;0;54;148;2018;2;13;7;3;5;3;0;0;1;0;0;0;0;0;488551.7262;6016252.0399;8.824107324;54.294042448
1372;1;0;53;116;2018;3;14;7;3;5;3;0;1;1;0;0;0;0;0;597567.8605;5929058.9995;10.470986918;53.501423228
1373;1;0;51;103;2018;2;11;6;3;8;1;0;0;0;0;0;1;0;0;502303.5654;5975799.9922;9.035084022;53.930592744
1374;1;0;60;39;2018;3;17;4;3;5;3;0;1;1;0;0;0;0;1;564483.9984;5958788.2185;9.978459756;53.773701244
1375;1;0;2;0;2018;2;15;3;3;8;1;0;0;1;0;0;0;0;2;575899.6876;6030506.9644;10.169633911;54.416622378
1376;1;0;60;39;2018;3;18;2;3;8;7;2;0;1;0;0;0;0;1;567353.478;5960882.2649;10.022450292;53.792156854
1377;1;0;60;44;2018;2;18;6;3;9;7;2;0;1;0;0;0;0;1;558099.5168;5964421.5179;9.88265955;53.825079954
1378;1;0;3;0;2018;3;11;5;3;5;2;0;0;1;0;0;0;0;1;612137.4239;5972267.3502;10.706176051;53.886721488
1379;1;0;3;0;2018;3;15;2;3;6;2;0;0;1;1;0;0;0;0;611172.6567;5971170.7608;10.691106422;53.877077213
1380;1;0;58;49;2018;3;6;2;3;5;2;0;0;1;0;0;0;0;1;558132.9284;6012502.0831;9.892375292;54.25716548
1381;1;0;62;61;2018;3;13;5;2;4;1;0;0;1;0;0;0;0;1;595494.4775;5966209.0657;10.451165109;53.835617673
1382;1;0;55;35;2018;3;15;4;3;2;6;0;0;1;0;0;0;0;0;613690.2122;5975696.1434;10.731063313;53.917187619
1383;1;0;53;125;2018;3;10;6;3;2;6;0;0;1;0;0;0;1;0;603931.4534;5937719.0675;10.569766196;53.578017196
1384;1;0;60;28;2018;2;11;6;3;4;7;0;0;1;0;0;1;0;0;570079.3159;5986169.3112;10.069611868;54.01903902
1385;1;0;55;46;2018;3;7;3;3;2;6;0;0;1;0;0;0;0;1;642925.6985;6034190.9063;11.203649832;54.435295645
1386;1;0;60;47;2018;3;14;6;3;5;3;0;0;1;0;0;1;0;0;571156.6592;5964027.1607;10.08089974;53.819912734
1387;1;0;58;78;2018;3;15;7;3;8;1;0;0;1;0;0;0;0;1;532332.398;6015302.9968;9.496647249;54.284618616
1388;1;0;61;23;2018;3;10;2;3;8;1;0;0;0;0;0;1;0;0;522520.9102;5973662.6201;9.342839735;53.910897696
1389;1;0;62;36;2018;3;10;2;3;9;7;0;0;1;0;0;0;0;0;580111.9318;5955863.635;10.214781304;53.745250801
1390;1;0;60;49;2018;3;16;5;3;2;6;0;0;1;0;0;0;0;0;586830.6691;5980197.2462;10.323514561;53.962830875
1391;1;0;62;27;2018;3;13;5;3;2;6;0;0;1;0;0;1;0;1;588110.312;5952748.489;10.335143167;53.715968102
1392;1;0;53;31;2018;3;16;7;3;8;1;0;0;1;0;0;0;0;0;601840.1929;5936262.6188;10.537717768;53.565340724
1393;1;0;53;75;2018;2;8;6;3;9;7;0;0;1;0;0;0;0;2;608355.9961;5960219.8479;10.644421701;53.779284998
1394;1;0;56;48;2018;3;17;3;3;2;6;0;0;1;0;0;0;0;0;547543.3043;5950247.9088;9.720120204;53.698766441
1395;1;0;54;168;2018;3;8;7;3;4;6;0;0;1;0;0;0;0;0;456017.1548;6084603.2067;8.31401855;54.906507687
1396;1;0;58;110;2018;3;11;7;3;2;6;0;0;1;0;0;1;1;2;561167.2136;6032021.6657;9.942953253;54.432218383
1397;1;0;59;107;2018;3;6;3;3;5;3;1;0;1;0;0;0;1;0;524564.0129;6052614.7488;9.380419146;54.620373214
1398;1;0;53;17;2018;2;8;6;3;1;5;0;0;1;0;0;0;1;1;594760.5885;5928249.009;10.428432897;53.494657988
1399;1;0;55;41;2018;2;15;4;3;0;1;0;0;0;0;1;0;0;2;610890.8376;5997254.7561;10.696322741;54.111476287
1400;1;0;58;58;2018;3;15;5;3;1;6;0;0;1;0;0;0;0;0;563389.3516;6030090.5942;9.976791537;54.414593629
1401;1;0;53;115;2018;2;11;6;3;5;3;0;0;1;0;0;0;0;1;603671.4754;5926073.3136;10.561985787;53.473428263
1402;1;0;58;12;2018;3;12;7;3;5;3;0;0;1;0;0;0;0;0;554241.1344;6038868.2362;9.837449609;54.494529561
1403;1;0;55;35;2018;2;13;6;3;2;6;0;0;1;0;0;0;1;0;612883.8115;5977431.4988;10.719431824;53.932954338
1404;1;0;3;0;2018;3;8;4;3;2;6;0;0;1;0;0;0;1;1;608811.2469;5966714.4653;10.653622822;53.83754073
1405;1;0;3;0;2018;3;20;7;3;5;2;2;1;1;0;0;0;0;0;611239.4844;5969082.3274;10.691365211;53.858299996
1406;1;0;54;118;2018;2;17;3;3;5;3;1;0;1;0;0;0;0;2;507419.7566;6040470.4305;9.114603403;54.511774633
1407;1;0;58;77;2018;3;16;2;3;5;3;0;1;1;0;0;0;0;1;543778.1029;5994469.4915;9.669417293;54.096535504
1408;1;0;58;145;2018;2;6;6;3;4;6;2;0;1;0;0;0;0;2;572358.9649;6009207.0096;10.109917515;54.225742491
1409;1;0;4;0;2018;3;4;5;2;5;3;2;0;1;0;0;0;1;1;564285.8649;5990671.1074;9.982155418;54.060248645
1410;1;0;58;44;2018;3;7;2;3;8;1;0;0;1;0;0;0;0;2;559341.1868;5989871.4327;9.906465333;54.053655255
